Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z,Trunk_x,Trunk_y,Trunk_z
-140.7552630596854,67.70380301995671,32.82445419736583,-216.84822200606774,-105.92577074648918,-223.9864924813696,-132.01148788450837,-313.27861298531616,-136.59275660920574,-29.39960459806963,-31.646460263145688,-46.45415107693749,101.13356180247216,676.5852135184136,264.4310950294604
-140.65869968952083,68.1459841727512,32.89175598823725,-217.15957868325015,-105.00892952747836,-223.6674468852035,-129.18209835104165,-304.4961758535216,-122.2420520628193,-28.101576931610403,-35.21147185034331,-44.614962668000885,100.92879276313805,676.6477222806949,264.4413862744515
-140.54659592699429,68.6035301655992,33.061980505803106,-217.4727183864183,-104.59020338630891,-222.44816965256499,-126.82976674504035,-294.828730103275,-107.42752733676501,-26.92015095938699,-38.730795473997574,-42.316291775895465,100.81881349210293,676.7696951316203,264.39223556060085
-140.41299238737915,69.07979987336992,33.12095007883512,-217.57586425448545,-104.93865921403433,-220.8980148614796,-124.34639368572881,-284.9200790395772,-92.76995391255466,-25.960060043758745,-42.10064300154451,-39.54174889301595,100.57681463785876,676.909287216179,264.39249243246417
-140.26285942837777,69.55908849558855,33.26153989011721,-217.7005008600074,-105.80663887359997,-218.53768761397586,-122.33911511240002,-274.39083034590124,-78.15874169853898,-25.10830656157662,-45.26221336725333,-36.41876647507498,100.41683054870046,677.1018787250741,264.34432889838286
-140.0923522031658,70.0422477138241,33.31145477526822,-217.66284401146788,-107.35515375295103,-215.8783215189602,-120.27956734716058,-263.7841624894378,-64.11213433545976,-24.435013646645366,-48.14075682234736,-32.97145389302234,100.15666672135312,677.3120287002272,264.33572173890246
-139.90685325915942,70.51599894408548,33.42709007797261,-217.6354986778582,-109.31957781358172,-212.58142728936684,-118.63312932482158,-252.80525131288823,-50.54050165921474,-23.84133108725064,-50.70482822868833,-29.325625990592886,99.97067359615698,677.5668643764485,264.286647626335
-139.7042071531606,70.97961406145426,33.46672085321141,-217.44542797008555,-111.78657946000361,-209.094985525253,-116.93950645252129,-241.9117289634934,-37.85160994233454,-23.38224124827735,-52.91697544576952,-25.51384315034493,99.71105418655317,677.8353889534643,264.2688627064169
-139.48988682104476,71.42171745046649,33.5576081966295,-217.21944201760235,-114.50045727085632,-205.1745774117411,-115.5635100449411,-230.87249729526852,-25.946951153907676,-22.978015252611442,-54.7744010243232,-21.640379968538014,99.51967929422327,678.1389980813361,264.2170711414847
-139.2630510593713,71.84226856988363,33.58401011755444,-216.80498276977178,-117.51321454228122,-201.20040424390476,-114.116282545839,-220.07042261213837,-15.120311516271117,-22.673522218422047,-56.27155331972206,-17.727236963724437,99.27612927968383,678.4497756073567,264.1895977464226
-139.02889215442272,72.2317803290327,33.6481841408007,-216.30629052932974,-120.60214433192556,-196.99420359074452,-112.89490364426403,-209.32645136212534,-5.249170061173399,-22.40244044458026,-57.43301567492422,-13.855638741824773,99.09492752378857,678.7853536848065,264.1335773405772
-138.78756088185725,72.59149644933849,33.655223858037395,-215.60284321846044,-123.81116402732391,-192.87153840134326,-111.58277558492132,-198.95626243008084,3.4766256278853374,-22.195472207602187,-58.28003103400634,-10.044814020370522,98.87836678331361,679.1207465869535,264.09695307817816
-138.54406666624064,72.91469704394213,33.68720291435174,-214.7946077934361,-126.95928617867212,-188.70193363123,-110.42987368004032,-188.81649818103014,11.20542699369008,-21.992110517178617,-58.85672627558953,-6.36378142727529,98.7179042046823,679.4701714116236,264.03703514575614
-138.29881387956877,73.20356585377176,33.668708800417704,-213.7969375823443,-130.0906162476566,-184.73658773889892,-109.18912712297043,-179.15905411935057,17.836085925716414,-21.80986817719018,-59.205393776670014,-2.8343592588389193,98.53478555804882,679.8121259551327,263.9925225363576
-138.05603610234158,73.45523555330185,33.66427283504156,-212.7109085168889,-133.05967485020483,-180.8768879411922,-108.07550321452217,-169.8636919971591,23.534056726063156,-21.597457061459384,-59.37825453635293,0.48318980879382745,98.40027327321972,680.1577981537419,263.93017105702575
-137.81647312170523,73.67299158971487,33.61558640985642,-211.4833933647165,-135.91369180370185,-177.3067531227941,-106.90545059785796,-161.12457328213605,28.26829526843842,-21.368489465770285,-59.42230328086461,3.5713595160867704,98.25239890260161,680.4891638873844,263.8806136842567
-137.58374006076193,73.8566667753166,33.57340284488755,-210.21172731508398,-138.54148768028816,-173.9455419035403,-105.8620358723494,-152.84838745504922,32.20679701122624,-21.088106567378077,-59.381715112121924,6.39320101133227,98.14501050112314,680.8158563941872,263.8185285152833
-137.3584116991913,74.01039093500857,33.4953270399979,-208.86410279700385,-140.9920944871523,-170.91082572987975,-104.81117711101737,-145.1861588461054,35.36476608487182,-20.773742933874075,-59.28545473852196,8.948507908078774,98.03092315697415,681.1226762889472,263.76778093224
-137.14369722342857,74.13651110567301,33.41985359390281,-207.52553091063004,-143.18445578833794,-168.13743945106913,-103.89675050048807,-138.07651200872044,37.89709372376037,-20.410523048791962,-59.1564464405003,11.224129627735222,97.94875879822246,681.4175144603105,263.70993687017676
-136.94029723251364,74.23899917598932,33.31964020312947,-206.17610409835484,-145.16872717647925,-165.68719164694338,-103.01672049025429,-131.64061201364282,39.8468438646813,-20.023384562407003,-59.00552977264734,13.234338879565552,97.86504785967175,681.6892142241176,263.66220808218094
-136.75085642666133,74.32090732705473,33.22215767050533,-204.88439388758778,-146.8872668353409,-163.5127659866119,-102.2675586104837,-125.84520074503416,41.346075323400854,-19.618343098311787,-58.83721297326306,14.98109864415617,97.80464605022676,681.943936238114,263.6123822319124
-136.57661964590403,74.386232105926,33.11289601572637,-203.63634838682347,-148.39029378141342,-161.62840780809157,-101.56962877030807,-120.77455103722934,42.45407369021384,-19.22529123653431,-58.6551441911144,16.484754908312656,97.74723883830585,682.1737311638694,263.57175987891776
-136.41963806513678,74.4375009954183,33.00899313942212,-202.48188658212467,-149.64246466622276,-160.00747181264313,-100.97598377297031,-116.40763405740789,43.27499386751035,-18.860176213966056,-58.45857188685024,17.754584513092166,97.70532344828314,682.3838321394595,263.5333357090366
-136.28112781762772,74.47732775758928,32.906987092477074,-201.409216633259,-150.69284265026457,-158.6255487516423,-100.43255391652815,-112.77691834607961,43.87404208824502,-18.544270872273277,-58.252565335548624,18.808350704976974,97.67052602418785,682.5686726324922,263.5026752643014
-136.16317363213554,74.5071063883127,32.813684460393695,-200.45255391631474,-151.5265662091844,-157.48225003580265,-99.96064336240816,-109.85740978629586,44.3196326923312,-18.29122374007852,-58.04167726399826,19.66127795350266,97.64498421548275,682.7330546483207,263.47775824170293
-136.06681395588382,74.52668108627181,32.73463636030325,-199.60672899523883,-152.19108308876943,-156.52427902834253,-99.53816021574825,-107.6247912512874,44.6737850176262,-18.107884029061935,-57.83762301879955,20.32897712260736,97.63152687000337,682.8746633320592,263.45829921905255
-135.99352315884406,74.53763049578335,32.66569681681438,-198.8959481879806,-152.68311831830476,-155.78689050835897,-99.16377967564189,-106.04941606079551,44.96086383754462,-18.004709387284024,-57.6457464508322,20.83083139744997,97.62230048413403,682.996622123694,263.4471619505634
-135.94403668353414,74.53793551874227,32.62130524139549,-198.32460872669668,-153.03956878452132,-155.20172018796754,-98.85081061155361,-105.06707822006868,45.22905751100632,-17.976927942201304,-57.47898871798808,21.180669357718916,97.63086816257648,683.0986283568634,263.43898301106606
-135.91960465441525,74.52726530562173,32.58627330922069,-197.91047578227068,-153.25676554565993,-154.84956438734963,-98.57980548546277,-104.67504661985728,45.45294059989021,-18.033593960804566,-57.34148699323347,21.397476277674297,97.640297030316,683.1837503649305,263.44024119272325
-135.9206584059899,74.50315607046737,32.58315325854963,-197.66755120449653,-153.34808676409156,-154.65764348762914,-98.39901906234053,-104.80799335141043,45.66552708838,-18.157220367967884,-57.24471134989739,21.48088813324795,97.67449517085332,683.253691701394,263.44092570448856
-135.9474593168974,74.46600641410369,32.58685562817013,-197.60367016237487,-153.2963388390122,-154.75735959616566,-98.27002815381371,-105.52129923119017,45.797680149624945,-18.34983217998476,-57.191808931777985,21.43354395904855,97.70725044839821,683.3094763054733,263.4517653694864
-135.99972098768205,74.41216006460523,32.62666245683526,-197.73490868493118,-153.08511483500328,-155.06807520340703,-98.27088257058548,-106.77460514915731,45.87457088175125,-18.576034758655524,-57.19783399848437,21.226956320159452,97.7719719553501,683.3549268627086,263.45771519370567
-136.07670300311753,74.34285867496568,32.66844092088814,-198.05227531800423,-152.6843351215715,-155.75985320429524,-98.3411031116159,-108.69431569626401,45.793914824160105,-18.82983959332305,-57.26706616867935,20.833322273391456,97.83359459677952,683.3903582321825,263.47368100772155
-136.17737429651987,74.25465672823934,32.74863089052017,-198.56673620440046,-152.05634792901014,-156.72828716077794,-98.58501648929254,-111.26026888328468,45.582041609459125,-19.06417118717686,-57.414236623428465,20.195278445636497,97.93457365073256,683.4197492959155,263.47983198947264
-136.29970010529675,74.15049333742991,32.82317230262059,-199.2486814451558,-151.1703487607321,-158.16220202964954,-98.9207970709931,-114.6472120846869,45.107583483846476,-19.278852729860716,-57.63630738164326,19.27158380248624,98.0308553417627,683.442121009923,263.49572354015044
-136.44165915201978,74.02730682005405,32.93617923305088,-200.10363374223468,-149.989993062571,-159.91087723184128,-99.48110237379068,-118.82721343504394,44.396118225331264,-19.434934791123588,-57.937478726250625,18.001737233571017,98.1733232816135,683.4631178312511,263.49740135929096
-136.5995671079215,73.88936102195193,33.0353476329455,-201.08760171558154,-148.5015817409612,-162.1624069946585,-100.16602823790424,-123.984694617586,43.28142378349004,-19.55840055985861,-58.293320106136015,16.362181369420615,98.30824626556513,683.4789033952108,263.50793546140875
-136.77101288234027,73.73404444533689,33.17187119457718,-202.21015420642698,-146.68779055305598,-164.70247846906523,-101.13700827944199,-130.04587281787204,41.77805648524043,-19.634597101211703,-58.68536761084372,14.320128309257168,98.49495410699862,683.4957236934852,263.49967872036177
-136.95124906346328,73.56781544676274,33.28499383865782,-203.4268442082119,-144.56360235893285,-167.71202811470394,-102.2721847112358,-137.17736159448916,39.67907820209023,-19.72369802812497,-59.063981481923236,11.893247802422922,98.67013097817595,683.5078319734595,263.50022450468555
-137.1376724532575,73.38792722723461,33.433875079856854,-204.75886727340904,-142.1422154461299,-170.90935527169796,-103.75186568408697,-145.23979704700065,36.985675580001896,-19.833425849625726,-59.38787235451261,9.087146623384202,98.90070275753642,683.5219596313743,263.4786230877642
-137.32568484744723,73.20158633832204,33.551272259628796,-206.16833225305476,-139.46535190605817,-174.478831701323,-105.42026701597547,-154.37171739568979,33.45733946722223,-20.046064779673074,-59.592339249318584,5.960915621013814,99.1141818586649,683.5301390239081,263.46619299239364
-137.5127126319083,73.00729882416363,33.704153705698964,-207.68316397500806,-136.57934756699404,-178.07783934674927,-107.4637428617717,-164.36586232383576,29.09871140846424,-20.368628327217507,-59.62703741301437,2.5464427895453348,99.38450730114076,683.5394353644457,263.42881416569764
-137.69456557174908,72.81209311172685,33.81863248041956,-209.2674047599643,-133.53112449998912,-181.92702951773398,-109.68557989587713,-175.33187775213779,23.660127627847924,-20.8714536391438,-59.42663876850227,-1.0792273847173262,99.62955894288483,683.5395117002729,263.4022138597767
-137.87043761908055,72.61406593892568,33.97037822659252,-210.93937453120054,-130.39312879616725,-185.63190950087423,-112.28021456004785,-186.99352699185556,17.185874512494387,-21.523180587043687,-58.94476292277147,-4.881935871998826,99.93148919820058,683.5378179020303,263.3489078441957
-138.03670674530187,72.41910149850519,34.0780437903226,-212.65109827356946,-127.21028666299058,-189.4585801754212,-115.01267362126707,-199.42547223203124,9.46002107262485,-22.354127611024282,-58.12593694523373,-8.787187929341231,100.19823657070616,683.5224998756023,263.3088792486927
-138.19407985059874,72.2238961032553,34.2263518082363,-213.8721571184789,-125.21318155013066,-191.62653576633602,-118.08538825335056,-212.26511009393178,0.6136220329581904,-23.287656295340817,-56.948448610172306,-12.770044184821563,100.51988869985912,683.5018365476147,263.24102928391096
-138.3405146215699,72.0337534838228,34.32483732632004,-214.78640126946075,-123.8680902846627,-193.12907871787954,-121.22279645467162,-225.528074365118,-9.487966246509652,-24.33111756962067,-55.384786542916736,-16.755128558562635,100.79533714436354,683.4615419650563,263.19055441784406
-138.4783147096065,71.84183049995636,34.46745781005932,-215.74559626222364,-122.49495816622422,-194.4232999608233,-124.63526066894867,-238.75204400575055,-20.582540590730535,-25.39508819861474,-53.45172767926173,-20.71499106265009,101.12325986372778,683.4119192029381,263.1118673108717
-138.60656291108486,71.6530586129623,34.55630244317834,-216.5489447376281,-121.40314782589707,-195.55927774816416,-128.01110727426536,-251.9069242115594,-32.69478284707253,-26.49936831103159,-51.16411389096422,-24.560779828450332,101.3934672045012,683.3370528111136,263.0545472316919
-138.72858337275918,71.45747555002455,34.69318848918614,-217.31653392878704,-120.4091868903157,-196.38550152161596,-131.58010312706048,-264.4733962629697,-45.4276782357151,-27.56968504377142,-48.581484625782515,-28.25461318483617,101.71371607226094,683.2490385686568,262.9688050146058
-138.84427813264344,71.25935391012,34.771119375408475,-217.8926406358528,-119.70647986994476,-197.12945341310976,-135.00630532382436,-276.4503763059379,-58.722040460286166,-28.655205473749735,-45.754396989678234,-31.6940178391973,101.96527631909439,683.1308730269557,262.908359472099
-138.95776844129503,71.04839159630015,34.90105028153758,-218.39339920614478,-119.12473798992097,-197.5828167443642,-138.54875156565154,-287.3513960908527,-72.10148965604911,-29.702159872819028,-42.773831005963224,-34.83898479122295,102.26625002249747,682.9963403915012,262.8196081515052
-139.0684354745914,70.82758174644609,34.96784858226901,-218.68313297217833,-118.81185529571735,-198.04831421884904,-141.847093823346,-297.29588615948404,-85.50027967624702,-30.783893305618246,-39.709888254319736,-37.58912059574169,102.48880063723767,682.8288044870606,262.7601259015255
-139.18021974772645,70.58715786977531,35.092553709180265,-218.89863881438345,-118.58449927016174,-198.27209258302062,-145.18655972206506,-305.8993742622908,-98.44451987073872,-31.850743782317476,-36.663452552970924,-39.92838244266628,102.76202818818511,682.6448276277134,262.67059430104564
-139.29175836808338,70.33260775088687,35.1494853155324,-218.9218534429203,-118.56714322361763,-198.59466200963482,-148.17656462396343,-313.4370561320272,-110.9413178864138,-32.97703506879533,-33.69918880850562,-41.79204462443902,102.94899515208786,682.4268917248387,262.6141882289586
-139.4062749274095,70.05553687671753,35.270257848283116,-218.91282505190597,-118.56522894995646,-198.71061229463422,-151.13133834317955,-319.62425530666076,-122.57633981610856,-34.09108721201914,-30.901259771170285,-43.22134557909646,103.19051513960281,682.1942915182798,262.5264632127439
-139.52146004477908,69.76326754514946,35.319886173744216,-218.75942692634843,-118.70164428603464,-198.98434154415827,-153.63854179754892,-324.8674385419951,-133.4645537625082,-35.245861034726005,-28.304470634981673,-44.211993283346864,103.33996066567194,681.9297534115403,262.4748802814519
-139.63932436857868,69.4497589770992,35.44017134476563,-218.63255205969605,-118.78006615635597,-199.0624749861549,-156.05967352769974,-328.93397031589114,-143.2700107111194,-36.33486779834428,-25.956732451990423,-44.869305879506186,103.55008343385455,681.6554026174583,262.38981221807535
-139.7562904827662,69.12479175039209,35.48583069822824,-218.40674958677414,-118.93781379481763,-199.33563750941727,-157.97476213058377,-332.30665148775915,-152.21949333902614,-37.3934525297671,-23.857604122465307,-45.235216099124194,103.66328648187918,681.3532044631268,262.34363274575304
-139.87442747779266,68.78355545437097,35.60916215757208,-218.25221928454238,-118.98360567805372,-199.40791973176405,-159.805998933095,-334.74777439843245,-160.04037983201306,-38.30119567889868,-22.024036181967997,-45.44361288891417,103.84564151234129,681.0488419047809,262.26116315781195
-139.98923469816927,68.43877503208004,35.65277525180028,-218.01705369965973,-119.07973688848134,-199.70408665902548,-161.12406341640028,-336.77150397497775,-167.05182038913102,-39.11038105999736,-20.4270183164446,-45.531469794450224,103.9272078192276,680.7229238870634,262.22068951221553
-140.10237400682198,68.08556243982096,35.78083076327458,-217.86710164390817,-119.04285491375128,-199.7875246911005,-162.4081886429933,-338.0988339067182,-173.01682736816284,-39.720722540230746,-19.064622692376894,-45.610802904490285,104.08722527308731,680.4043613713368,262.14049905738636
-140.20923040483555,67.73873938877311,35.821949557193044,-217.6291728539945,-119.06192918947919,-200.11686844921144,-163.2087026852513,-339.2581256891506,-178.3231513576634,-40.225352653005785,-17.889947753433393,-45.67496328971637,104.14202467444267,680.071848593773,262.10558090683384
-140.31178649566155,67.39325703482383,35.95402470950565,-217.4782266239736,-118.95389717504145,-200.20692278347053,-164.05908204454903,-339.9147844268214,-182.74404126172033,-40.54918684473264,-16.889258999684866,-45.79466512179281,104.28529903906215,679.7570509654655,262.02693802097946
-140.40552350629468,67.06458826792188,35.9901779055461,-217.22966108132977,-118.92926417320079,-200.55145028178558,-164.47888808850882,-340.60946446129446,-186.71659018843684,-40.81617834607614,-16.00899774249474,-45.91971088727378,104.31764472940205,679.436297691892,261.9973041950105
-140.49340997526443,66.74681759549779,36.123525221177836,-217.07878580945953,-118.79434325688092,-200.6161660614715,-165.0537551389948,-340.94231898830714,-189.997343883328,-40.95547011531531,-15.237824927202738,-46.09560760479122,104.44925843694094,679.1440560919925,261.9200306095599
-140.57064748762357,66.45530993061884,36.15112531823766,-216.83056651051464,-118.77402444769073,-200.94067055813977,-165.25571006052292,-341.460473820098,-193.0496061342021,-41.100839572371164,-14.529914875649135,-46.24680618854442,104.4623371873365,678.8529549843377,261.8956506557058
-140.64133061110573,66.18147383666962,36.28283264068057,-216.70221261865382,-118.65364411015213,-200.9447306967037,-165.71581214041453,-341.682975355209,-195.58161307587096,-41.16540324865925,-13.893021510359704,-46.41648255315847,104.58586292748875,678.6000012101141,261.81896125475794
-140.70059555661334,65.94019126358779,36.29770749128462,-216.48121564516975,-118.6702484765567,-201.22772835396248,-165.8386069999379,-342.1657321908506,-198.06105784179232,-41.28130514950736,-13.298117224308493,-46.525396004064994,104.58138803069517,678.3543540573288,261.8001420816942
-140.75336886240902,65.72127640588249,36.425548780624254,-216.40329236564807,-118.57986223967252,-201.16021157457763,-166.29789092929227,-342.34201943353787,-200.12308102104015,-41.33863508254978,-12.774693637438785,-46.63136516505625,104.69943326364216,678.1547776900987,261.7239951365856
-140.7947023330217,65.5388145776909,36.42356309862379,-216.23126782447673,-118.63509193796021,-201.41021255335292,-166.41588777288823,-342.7956568217875,-202.23485999993204,-41.46893420282106,-12.301714985267264,-46.66218344819256,104.67768752420434,677.9656884681302,261.71193869097635
-140.83071517511388,65.37937547612079,36.545965586677966,-216.21927968954273,-118.56203069426908,-201.28635550543748,-166.92107784863055,-342.8873506227448,-203.95281940671256,-41.539597202973546,-11.908406296036897,-46.6985266605531,104.79274078343332,677.8289653137676,261.6369440189273
-140.85598032698874,65.25706193503665,36.52373831110743,-216.0980529693056,-118.63716633585007,-201.53176918325573,-167.0469475639618,-343.26519314758696,-205.76391370373096,-41.686217631289004,-11.564986787297892,-46.675259348851085,104.75345049703716,677.7030762780888,261.63378063500994
-140.87723480686395,65.15607557710368,36.639843174407446,-216.14667898812846,-118.55646954643058,-201.37381348466837,-167.60176294969165,-343.2237058584224,-207.1575659986995,-41.752844116425656,-11.291227627383737,-46.69139175160705,104.86749344919023,677.6332887173269,261.5609151757212
-140.8892469464886,65.09104299876161,36.59337180132993,-216.05989831185212,-118.63333160673419,-201.64226560640822,-167.72452249063022,-343.5040230741689,-208.67452168661487,-41.8854139831606,-11.041661892168882,-46.67515646946591,104.80936983273178,677.57132564985,261.5691835877695
-140.89983174663092,65.04243657759845,36.703844311771526,-216.15174415184578,-118.52864756942749,-201.46132393595013,-168.33322356782938,-343.3230783537638,-209.74558274997054,-41.905513679227816,-10.833924959393752,-46.732816638696924,104.92585474056409,677.5678692910311,261.49944704387053
-140.9031021813788,65.02587990869316,36.62813472999031,-216.07441256490614,-118.60445241952652,-201.77006330097484,-168.44951129891732,-343.53442397207135,-210.99515841359096,-41.979491671143,-10.619794350738639,-46.773111350374464,104.84719674203652,677.5659360852625,261.52312931694115
-140.90818795055947,65.01898780656202,36.733134929084486,-216.19200004898906,-118.47579626880544,-201.55937842872552,-169.13099006261248,-343.2450577475522,-211.7815321192811,-41.9066758744514,-10.425311492690506,-46.90691540371761,104.97112453665846,677.6234262567674,261.457018856731
-140.90850132117794,65.03905921917469,36.62101346854577,-216.10199824605513,-118.56726531151331,-201.9158132726166,-169.23583308115124,-343.44670637815597,-212.8370602440299,-41.88704172577982,-10.206777223499213,-47.01824904668444,104.86940557877574,677.6725150244591,261.50062903131874
-140.91492057635696,65.05930289745206,36.72281764930354,-216.23592523546534,-118.42986752382761,-201.6512875149807,-170.00310890220814,-343.0880469236478,-213.4116613998939,-41.695471710455514,-10.007587000912649,-47.22890296380584,105.00957153157971,677.7821492158439,261.4377600111868
-140.9184802196729,65.10118461446287,36.56448913096957,-216.11357620364373,-118.57253645843845,-202.06065236788928,-170.05354356954987,-343.3508849096291,-214.37630055140372,-41.58311525876276,-9.782262720066287,-47.39267124458836,104.88010707771569,677.8700738594362,261.50631258510793
-140.9324152400558,65.13256163090763,36.670265488723516,-216.26435182252735,-118.44476064223166,-201.699527882434,-170.8915594245201,-342.9504719944864,-214.81212143477373,-41.29063366269174,-9.587244465317575,-47.651214585657506,105.05048465325869,678.0209976382386,261.443210027812
-140.94474708965893,65.18084057472592,36.449518542801954,-216.08931688387088,-118.68197948965245,-202.18273389017108,-170.78380801358807,-343.3577997226272,-215.79108754621652,-41.14371969673776,-9.367929915460227,-47.81731693862133,104.88303194924313,678.1320931038268,261.54505224960593
-140.97137131972218,65.20633572885438,36.57878611883326,-216.27708391351166,-118.5643596351302,-201.65401238641803,-171.67845065396997,-342.9085391772926,-216.11307179080143,-40.81743096529198,-9.192221447727444,-48.07176711084155,105.11046738785929,678.3145656543201,261.4717714537733
-140.99486626041602,65.2479799115695,36.2637647257027,-216.02132763386314,-118.94272819155307,-202.28782223654954,-171.24592064789468,-343.5744219187758,-217.19572852064647,-40.74885529525698,-8.985344463147884,-48.164557845472274,104.87545886485098,678.429015933743,261.6232977560966
-141.03729048150953,65.25160444963198,36.47378866386333,-216.32012457873026,-118.76947205568852,-201.43810508800073,-172.31694943497723,-342.9556562051556,-217.29759503533575,-40.46421078331217,-8.843444699829943,-48.36317735631055,105.22551822862282,678.6397671042951,261.51155312833356
-141.0691331565659,65.28045220131747,35.959631519955366,-215.89629216929438,-119.38419795782308,-202.53137740004928,-171.23461847711678,-344.14981973836325,-218.61648285904104,-40.62802604613901,-8.651227303521102,-48.29042786500626,104.80989880664953,678.7243854052416,261.76720950854076
-141.1317386972183,65.23988151603027,36.53996942386222,-216.64890238773182,-118.78957289123062,-200.6190189888114,-173.4196517932509,-342.61676215334217,-217.8748896786336,-40.3194209233847,-8.578430663499281,-48.475516258481605,105.59195113659631,679.0046109092491,261.4719549404439
