Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z,Trunk_x,Trunk_y,Trunk_z
-13.078285,91.98781,15.715491,-39.11966,62.52879,77.61162,-18.368803,166.43729,209.79791,21.931015,-25.65868,23.650375,6.9341803,-25.286499,-5.09057
-14.060903,86.944466,14.462515,-37.38313,60.004333,69.70344,-19.46989,152.80197,196.57121,20.90076,-24.66592,19.919085,8.1064005,-26.450897,-5.4631863
-14.933891,81.653175,13.246939,-35.524845,57.14767,62.02902,-20.201878,139.16324,182.94003,19.7913,-23.504036,16.514133,9.052698,-27.290474,-5.716265
-15.676999,76.19328,12.084225,-33.568153,53.9902,54.705486,-20.56623,125.78561,169.12646,18.609392,-22.196177,13.517932,9.763868,-27.811392,-5.8504305
-16.276665,70.64756,10.985152,-31.537115,50.5761,47.82303,-20.582397,112.91415,155.34402,17.364223,-20.773756,10.983854,10.232715,-28.025654,-5.8666553
-16.726076,65.10023,9.956324,-29.454987,46.95987,41.445793,-20.282356,100.75661,141.79033,16.066813,-19.274357,8.935045,10.454704,-27.953613,-5.7690663
-17.02477,59.634644,9.000894,-27.342833,43.202824,35.61323,-19.704601,89.46729,128.64055,14.729207,-17.738796,7.366511,10.429498,-27.625822,-5.5670633
-17.177792,54.33007,8.119303,-25.218235,39.368313,30.34113,-18.88856,79.13622,116.04112,13.364153,-16.207699,6.249086,10.162839,-27.08376,-5.27661
-17.194567,49.257786,7.3099008,-23.09426,35.51647,25.622784,-17.870338,69.786835,104.10525,11.985527,-14.71814,5.534201,9.66822,-26.378902,-4.920711
-17.0878,44.477665,6.5694532,-20.979103,31.700193,21.431442,-16.680655,61.383812,92.91136,10.609181,-13.301025,5.1589723,8.967731,-25.569721,-4.529052
-16.87257,40.035988,5.893577,-18.876839,27.963297,17.72462,-15.345093,53.849796,82.50563,9.25346,-11.979638,5.051615,8.091664,-24.716412,-4.1364746
-16.565578,35.964348,5.2771454,-16.78941,24.340723,14.449959,-13.885896,47.086796,72.907524,7.938933,-10.769454,5.137248,7.0768127,-23.873714,-3.77986
-16.184366,32.279114,4.714618,-14.719507,20.859886,11.5513115,-12.324096,40.996708,64.11664,6.6872587,-9.678911,5.343789,5.964081,-23.083338,-3.4933505
-15.746375,28.98135,4.200237,-12.673406,17.542612,8.973784,-10.681239,35.496006,56.119007,5.519474,-8.710625,5.607148,4.7965174,-22.368164,-3.302605
-15.267793,26.05761,3.7281153,-10.662739,14.407413,6.6673155,-8.98083,30.522318,48.89184,4.4541802,-7.862555,5.874765,3.6187892,-21.729862,-3.2194018
-14.76238,23.482008,3.2924232,-8.704582,11.471628,4.5891657,-7.2497673,26.033617,42.406322,3.5060112,-7.128783,6.106954,2.4782636,-21.150074,-3.2380426
-14.240618,21.219757,2.887812,-6.819784,8.752791,2.7056658,-5.519515,22.002377,36.6284,2.6844969,-6.499832,6.2763033,1.4266124,-20.593973,-3.3347018
-13.709366,19.231613,2.510071,-5.0300913,6.268529,0.9933424,-3.826031,18.407661,31.518347,1.9932537,-5.9628725,6.366052,0.5199894,-20.01479,-3.4702697
-13.171961,17.478252,2.1567988,-3.354925,4.0347123,-0.5608055,-2.2074242,15.228241,27.030998,1.4295233,-5.502425,6.368431,-0.18394895,-19.358486,-3.596492
-12.628644,15.923347,1.82775,-1.8085665,2.062124,-1.9604163,-0.6994653,12.4395075,23.118263,0.98432547,-5.1017857,6.2833385,-0.632595,-18.569212,-3.6643126
-12.07745,14.534798,1.5246037,-0.39816755,0.352446,-3.2025719,0.6692665,10.015219,19.733252,0.64351106,-4.744759,6.117181,-0.7872657,-17.597048,-3.6326041
-11.515961,13.285065,1.2501903,0.8771887,-1.1051172,-4.281942,1.8805219,7.9314194,16.832853,0.3895399,-4.417174,5.8816004,-0.63220835,-16.40887,-3.4751525
-10.94375,12.151748,1.0073982,2.0260203,-2.3349607,-5.1954546,2.9269803,6.167539,14.375783,0.20330042,-4.1078563,5.591902,-0.18143605,-15.000239,-3.1839566
-10.364697,11.1187105,0.7980142,3.062145,-3.3727288,-5.946158,3.8107002,4.7031994,12.31657,0.06548015,-3.8090029,5.265439,0.51889795,-13.403143,-2.7681515
-9.788369,10.177673,0.62191725,4.0011773,-4.2599764,-6.5447135,4.5406756,3.5145733,10.600365,-0.04237853,-3.5161371,4.920628,1.3945822,-11.684975,-2.2498157
-9.22981,9.329066,0.4770032,4.858023,-5.0380173,-7.008686,5.130965,2.573511,9.163886,-0.13693234,-3.2278078,4.576529,2.3545144,-9.938337,-1.6586995
-8.70741,8.580454,0.35966805,5.6470585,-5.743321,-7.361187,5.600269,1.8496772,7.943314,-0.23230278,-2.9451683,4.252235,3.3071132,-8.264786,-1.0270649
-8.239296,7.9423003,0.26536986,6.3841615,-6.4057775,-7.628881,5.972788,1.3139987,6.8836255,-0.33958468,-2.6712556,3.965567,4.177315,-6.756386,-0.3850102
-7.83907,7.422186,0.18912499,7.087802,-7.0492015,-7.839185,6.2781663,0.9391653,5.9422235,-0.46640825,-2.4095764,3.7307081,4.918684,-5.4782495,0.24339278
-7.512002,7.018764,0.12605624,7.7766175,-7.691787,-8.017754,6.54744,0.6957313,5.086425,-0.61621594,-2.1624887,3.5546708,5.5176654,-4.454754,0.84276474
-7.2521634,6.716197,0.071869746,8.463085,-8.343921,-8.185206,6.8048735,0.5482054,4.28991,-0.7871583,-1.9302286,3.4336464,5.989943,-3.662686,1.4073211
-7.0404396,6.4809246,0.0230861,9.145879,-9.002707,-8.35103,7.0594883,0.45533893,3.5306118,-0.9714709,-1.7104363,3.351546,6.3701277,-3.0351079,1.9390641
